"date","Typhoid_fever","Gastrointestinal_bleeding","Encephalitis","Oral_rehydration_therapy","Abdominal_pain","Fever","Salmonella_enterica_subsp._enterica","Typhoid_vaccine","Bradycardia","Malaise"
"2010-09-09","3735.0","286.0","1954.0","465.0","1364.0","4411.0","0.0","109.0","1584.0","2456.0"
"2010-09-10","3585.0","267.0","1685.0","426.0","1258.0","3864.0","0.0","83.0","1414.0","2174.0"
"2010-09-11","2848.0","197.0","1296.0","437.0","1128.0","3412.0","0.0","56.0","1067.0","1667.0"
"2010-09-12","3459.0","181.0","1466.0","476.0","1187.0","4069.0","0.0","70.0","1150.0","1853.0"
"2010-09-13","4556.0","417.0","2122.0","668.0","1793.0","5288.0","0.0","99.0","1762.0","2733.0"
"2010-09-14","4449.0","378.0","2179.0","617.0","1673.0","5133.0","0.0","80.0","1854.0","2752.0"
"2010-09-15","4587.0","291.0","1981.0","592.0","1674.0","5194.0","0.0","95.0","1887.0","2558.0"
"2010-09-16","4520.0","286.0","2066.0","537.0","1678.0","5154.0","0.0","94.0","1798.0","2494.0"
"2010-09-17","3840.0","272.0","1855.0","519.0","1236.0","4420.0","0.0","77.0","1662.0","2335.0"
"2010-09-18","3346.0","176.0","1530.0","409.0","1094.0","3764.0","0.0","49.0","1177.0","1605.0"
"2010-09-19","3786.0","199.0","1903.0","526.0","1320.0","4293.0","0.0","60.0","1337.0","1898.0"
"2010-09-20","4695.0","323.0","2246.0","595.0","1599.0","5315.0","0.0","117.0","1806.0","2520.0"
"2010-09-21","4722.0","314.0","2195.0","595.0","1654.0","5455.0","0.0","107.0","2024.0","2816.0"
"2010-09-22","4470.0","303.0","2165.0","594.0","1604.0","5252.0","0.0","120.0","1897.0","2539.0"
"2010-09-23","4412.0","301.0","2020.0","586.0","1347.0","5045.0","0.0","98.0","1831.0","2557.0"
"2010-09-24","3848.0","280.0","1815.0","485.0","1319.0","4748.0","0.0","75.0","1710.0","2281.0"
"2010-09-25","3200.0","177.0","1394.0","384.0","1018.0","3713.0","0.0","56.0","1168.0","1571.0"
"2010-09-26","3341.0","218.0","1525.0","474.0","1164.0","4139.0","0.0","60.0","1284.0","1893.0"
"2010-09-27","4451.0","288.0","1953.0","618.0","1645.0","5673.0","0.0","105.0","1808.0","2581.0"
"2010-09-28","4846.0","405.0","2238.0","700.0","1654.0","5760.0","0.0","114.0","1994.0","2720.0"
"2010-09-29","4344.0","271.0","1950.0","662.0","1527.0","5291.0","0.0","141.0","1915.0","2539.0"
"2010-09-30","4069.0","312.0","1821.0","623.0","1404.0","4954.0","0.0","90.0","1816.0","2396.0"
"2010-10-01","3868.0","287.0","1729.0","518.0","1253.0","4251.0","0.0","95.0","1533.0","2046.0"
"2010-10-02","3233.0","181.0","1390.0","435.0","1110.0","3754.0","0.0","62.0","1180.0","1642.0"
"2010-10-03","3484.0","208.0","1459.0","591.0","1117.0","4028.0","0.0","51.0","1174.0","1794.0"
"2010-10-04","4221.0","276.0","1963.0","617.0","1648.0","5047.0","0.0","103.0","1740.0","2462.0"
"2010-10-05","4531.0","325.0","1910.0","569.0","1488.0","5128.0","0.0","133.0","1838.0","2606.0"
"2010-10-06","4212.0","322.0","1905.0","637.0","1463.0","5169.0","0.0","76.0","1855.0","2706.0"
"2010-10-07","4141.0","298.0","1859.0","543.0","1361.0","4796.0","0.0","118.0","1897.0","2549.0"
"2010-10-08","3410.0","267.0","1944.0","535.0","1263.0","4476.0","0.0","111.0","1560.0","2328.0"
"2010-10-09","3053.0","249.0","1388.0","417.0","1141.0","3521.0","0.0","67.0","1070.0","1609.0"
"2010-10-10","3495.0","205.0","1458.0","552.0","1242.0","3920.0","0.0","63.0","1288.0","1765.0"
"2010-10-11","4283.0","342.0","2005.0","596.0","1627.0","5007.0","0.0","124.0","1909.0","2705.0"
"2010-10-12","4328.0","375.0","2075.0","653.0","1668.0","5351.0","0.0","129.0","2046.0","2733.0"
"2010-10-13","4331.0","300.0","1987.0","630.0","1549.0","4794.0","0.0","122.0","1790.0","2531.0"
"2010-10-14","4040.0","330.0","2076.0","572.0","1433.0","4708.0","0.0","110.0","1804.0","2522.0"
"2010-10-15","3510.0","243.0","1876.0","508.0","1286.0","4170.0","0.0","104.0","1616.0","2119.0"
"2010-10-16","2755.0","213.0","1381.0","433.0","1136.0","3440.0","0.0","64.0","1132.0","1620.0"
"2010-10-17","3064.0","215.0","1452.0","495.0","1196.0","3668.0","0.0","40.0","1325.0","1945.0"
"2010-10-18","4333.0","289.0","2413.0","634.0","1633.0","5004.0","0.0","111.0","1952.0","2784.0"
"2010-10-19","4427.0","279.0","1999.0","575.0","1579.0","4956.0","0.0","119.0","1860.0","2540.0"
"2010-10-20","3879.0","319.0","2073.0","569.0","1616.0","4967.0","0.0","120.0","1865.0","2554.0"
"2010-10-21","4064.0","296.0","2011.0","560.0","1517.0","4771.0","0.0","100.0","1752.0","2426.0"
"2010-10-22","3941.0","298.0","1656.0","1175.0","1469.0","3960.0","0.0","83.0","1598.0","2146.0"
"2010-10-23","3137.0","196.0","1403.0","815.0","1168.0","3449.0","0.0","77.0","1156.0","1681.0"
"2010-10-24","3657.0","231.0","1532.0","1177.0","1365.0","3796.0","0.0","67.0","1319.0","1726.0"
"2010-10-25","4791.0","256.0","1966.0","1541.0","1772.0","4746.0","0.0","120.0","1964.0","2560.0"
"2010-10-26","4706.0","352.0","1915.0","970.0","1656.0","5065.0","0.0","125.0","1929.0","2620.0"
"2010-10-27","4109.0","286.0","1815.0","868.0","1633.0","4815.0","0.0","91.0","1769.0","2545.0"
"2010-10-28","3965.0","311.0","1950.0","879.0","1621.0","4954.0","0.0","99.0","1873.0","2482.0"
"2010-10-29","3539.0","223.0","1745.0","679.0","1327.0","4091.0","0.0","117.0","1534.0","2075.0"
"2010-10-30","2874.0","142.0","1275.0","493.0","1116.0","3341.0","0.0","67.0","1156.0","1657.0"
"2010-10-31","2961.0","216.0","1389.0","631.0","1346.0","3778.0","0.0","45.0","1268.0","1789.0"
"2010-11-01","3938.0","279.0","2081.0","791.0","1671.0","5018.0","0.0","109.0","1822.0","2550.0"
"2010-11-02","4241.0","356.0","2171.0","730.0","1619.0","5338.0","0.0","129.0","1784.0","2682.0"
"2010-11-03","3910.0","318.0","2132.0","782.0","1590.0","6824.0","0.0","136.0","1661.0","2611.0"
"2010-11-04","4056.0","279.0","2051.0","743.0","1623.0","5099.0","0.0","101.0","2203.0","2635.0"
"2010-11-05","3211.0","293.0","1747.0","588.0","1470.0","4343.0","0.0","109.0","1597.0","2186.0"
"2010-11-06","2763.0","176.0","1300.0","570.0","1239.0","3404.0","0.0","56.0","1216.0","1684.0"
"2010-11-07","3284.0","203.0","1387.0","726.0","1311.0","3824.0","0.0","78.0","1247.0","1928.0"
"2010-11-08","4206.0","290.0","1857.0","852.0","1755.0","5195.0","0.0","96.0","1819.0","2662.0"
"2010-11-09","4342.0","317.0","2020.0","861.0","1745.0","5154.0","0.0","95.0","1935.0","2536.0"
"2010-11-10","4115.0","319.0","1923.0","745.0","1558.0","5055.0","0.0","124.0","1849.0","2707.0"
"2010-11-11","4064.0","353.0","1879.0","777.0","1564.0","4869.0","0.0","90.0","1742.0","2377.0"
"2010-11-12","3482.0","239.0","1784.0","883.0","1399.0","4291.0","0.0","92.0","1414.0","2140.0"
"2010-11-13","2783.0","180.0","1312.0","554.0","1182.0","3529.0","0.0","66.0","1115.0","1526.0"
"2010-11-14","2716.0","171.0","1226.0","651.0","1253.0","3644.0","0.0","55.0","1169.0","1686.0"
"2010-11-15","3811.0","258.0","1831.0","846.0","1525.0","4608.0","0.0","93.0","1672.0","2201.0"
"2010-11-16","3760.0","274.0","1775.0","910.0","1484.0","4633.0","0.0","104.0","1891.0","2217.0"
"2010-11-17","4219.0","269.0","1847.0","954.0","1571.0","4832.0","0.0","113.0","1698.0","2326.0"
"2010-11-18","4057.0","361.0","2018.0","1003.0","1552.0","4640.0","0.0","112.0","1752.0","2367.0"
"2010-11-19","3470.0","283.0","1838.0","795.0","1406.0","3985.0","0.0","101.0","1514.0","2047.0"
"2010-11-20","2998.0","192.0","1365.0","601.0","1262.0","3526.0","0.0","78.0","1167.0","1617.0"
"2010-11-21","3186.0","196.0","1396.0","730.0","1370.0","3987.0","0.0","67.0","1241.0","1712.0"
"2010-11-22","4276.0","369.0","1800.0","911.0","1724.0","4914.0","0.0","120.0","1660.0","2429.0"
"2010-11-23","4012.0","327.0","1914.0","718.0","1640.0","4866.0","0.0","112.0","1691.0","2357.0"
"2010-11-24","3845.0","319.0","1737.0","769.0","1586.0","4641.0","0.0","124.0","1575.0","2105.0"
"2010-11-25","3216.0","250.0","1482.0","613.0","1409.0","4003.0","0.0","96.0","1359.0","1700.0"
"2010-11-26","3189.0","246.0","1367.0","566.0","1267.0","3685.0","0.0","78.0","1184.0","1698.0"
"2010-11-27","2793.0","201.0","1319.0","559.0","1242.0","3564.0","0.0","61.0","1015.0","1644.0"
"2010-11-28","3067.0","209.0","1414.0","710.0","1471.0","4001.0","0.0","71.0","1309.0","1787.0"
"2010-11-29","4177.0","283.0","1911.0","741.0","1863.0","5019.0","0.0","102.0","1760.0","2563.0"
"2010-11-30","3885.0","319.0","2037.0","692.0","1724.0","5175.0","0.0","134.0","1744.0","2613.0"
"2010-12-01","4020.0","321.0","2056.0","729.0","1534.0","5252.0","0.0","105.0","1807.0","2700.0"
"2010-12-02","3540.0","305.0","1882.0","666.0","1441.0","4694.0","0.0","136.0","1644.0","2504.0"
"2010-12-03","3402.0","296.0","1997.0","585.0","1356.0","4194.0","0.0","101.0","1401.0","2080.0"
"2010-12-04","2562.0","187.0","1340.0","570.0","1208.0","3956.0","0.0","73.0","1183.0","1789.0"
"2010-12-05","3037.0","222.0","1505.0","657.0","1170.0","4340.0","0.0","77.0","1127.0","1860.0"
"2010-12-06","3884.0","285.0","1973.0","785.0","1613.0","5417.0","0.0","145.0","1641.0","2614.0"
"2010-12-07","3810.0","363.0","1921.0","769.0","1630.0","5660.0","0.0","123.0","1638.0","2774.0"
"2010-12-08","4084.0","343.0","2044.0","724.0","1658.0","5942.0","0.0","128.0","1725.0","2718.0"
"2010-12-09","4590.0","270.0","1845.0","704.0","1649.0","5592.0","0.0","115.0","1724.0","2555.0"
"2010-12-10","3865.0","261.0","2061.0","657.0","1447.0","5878.0","0.0","109.0","1539.0","2415.0"
"2010-12-11","2936.0","209.0","1513.0","558.0","1294.0","4638.0","0.0","74.0","1172.0","1860.0"
"2010-12-12","2916.0","195.0","1507.0","614.0","1293.0","5071.0","0.0","60.0","1235.0","2028.0"
"2010-12-13","3734.0","291.0","1818.0","707.0","1635.0","6132.0","0.0","97.0","1687.0","2615.0"
"2010-12-14","3712.0","271.0","2071.0","772.0","1675.0","6201.0","0.0","100.0","1713.0","2706.0"
"2010-12-15","3777.0","282.0","1948.0","754.0","1514.0","5997.0","0.0","102.0","1789.0","2521.0"
"2010-12-16","4087.0","289.0","1915.0","733.0","1469.0","5621.0","0.0","111.0","1583.0","2949.0"
"2010-12-17","2895.0","248.0","1540.0","582.0","1185.0","4987.0","0.0","99.0","1259.0","2172.0"
"2010-12-18","2112.0","158.0","1118.0","480.0","868.0","4453.0","0.0","69.0","988.0","1557.0"
"2010-12-19","2354.0","165.0","1157.0","508.0","1127.0","4992.0","0.0","70.0","941.0","1647.0"
"2010-12-20","3089.0","258.0","1539.0","643.0","1417.0","6163.0","0.0","95.0","1274.0","2184.0"
"2010-12-21","3165.0","258.0","1495.0","617.0","1421.0","6208.0","0.0","95.0","1229.0","2107.0"
"2010-12-22","2977.0","238.0","1362.0","611.0","1364.0","5811.0","0.0","89.0","1105.0","2006.0"
"2010-12-23","2564.0","249.0","1339.0","585.0","1238.0","5036.0","0.0","73.0","1039.0","1802.0"
"2010-12-24","2097.0","171.0","977.0","472.0","1010.0","3876.0","0.0","56.0","734.0","1322.0"
"2010-12-25","1830.0","148.0","744.0","367.0","802.0","3364.0","0.0","47.0","524.0","1096.0"
"2010-12-26","2267.0","158.0","1162.0","501.0","1043.0","4594.0","0.0","55.0","848.0","1475.0"
"2010-12-27","2565.0","211.0","1538.0","675.0","1315.0","5491.0","0.0","72.0","995.0","1696.0"
"2010-12-28","2775.0","237.0","1340.0","669.0","1436.0","5695.0","0.0","64.0","1168.0","2010.0"
"2010-12-29","3230.0","214.0","1340.0","674.0","1515.0","6094.0","0.0","71.0","1147.0","2151.0"
"2010-12-30","2960.0","203.0","1358.0","570.0","1256.0","5507.0","0.0","80.0","1051.0","2006.0"
"2010-12-31","2431.0","175.0","1167.0","523.0","1072.0","4852.0","0.0","48.0","910.0","1644.0"
"2011-01-01","2305.0","141.0","1048.0","570.0","1000.0","4315.0","0.0","91.0","810.0","1380.0"
"2011-01-02","2678.0","183.0","1260.0","660.0","1416.0","5497.0","0.0","52.0","987.0","2018.0"
"2011-01-03","3383.0","250.0","1558.0","686.0","1552.0","6307.0","0.0","82.0","1293.0","2364.0"
"2011-01-04","3446.0","271.0","1651.0","675.0","1611.0","6652.0","0.0","119.0","1331.0","2519.0"
"2011-01-05","3795.0","276.0","1911.0","738.0","1600.0","6935.0","0.0","101.0","1518.0","2628.0"
"2011-01-06","3725.0","267.0","2042.0","817.0","1550.0","6826.0","0.0","103.0","1678.0","2653.0"
"2011-01-07","3519.0","271.0","2544.0","738.0","1509.0","6138.0","0.0","119.0","1487.0","2456.0"
"2011-01-08","2705.0","150.0","1890.0","594.0","1227.0","5020.0","0.0","71.0","1098.0","1888.0"
"2011-01-09","4721.0","246.0","1730.0","692.0","1408.0","5419.0","0.0","85.0","1302.0","2005.0"
"2011-01-10","4576.0","262.0","1793.0","837.0","1680.0","6334.0","0.0","124.0","1588.0","2474.0"
"2011-01-11","4038.0","301.0","1902.0","785.0","1654.0","6682.0","0.0","108.0","1768.0","2515.0"
"2011-01-12","4283.0","340.0","1782.0","651.0","1551.0","6478.0","0.0","102.0","1634.0","2561.0"
"2011-01-13","4059.0","288.0","1825.0","717.0","1493.0","6391.0","0.0","125.0","1763.0","2612.0"
"2011-01-14","3523.0","273.0","1847.0","704.0","1427.0","6067.0","0.0","96.0","1672.0","2496.0"
"2011-01-15","3042.0","195.0","1383.0","531.0","1283.0","4873.0","0.0","70.0","1177.0","1825.0"
"2011-01-16","3400.0","247.0","1529.0","674.0","1399.0","5787.0","0.0","77.0","1311.0","2002.0"
"2011-01-17","3775.0","277.0","1925.0","902.0","1701.0","6371.0","0.0","84.0","1682.0","2441.0"
"2011-01-18","4015.0","354.0","2019.0","823.0","1830.0","7202.0","0.0","99.0","1805.0","2758.0"
"2011-01-19","4248.0","347.0","2087.0","786.0","1687.0","6926.0","0.0","113.0","2021.0","2895.0"
"2011-01-20","4032.0","337.0","2022.0","726.0","1541.0","6781.0","0.0","134.0","1941.0","2674.0"
"2011-01-21","3386.0","303.0","1807.0","612.0","1424.0","5705.0","0.0","111.0","1588.0","2363.0"
"2011-01-22","2922.0","190.0","1577.0","581.0","1332.0","5341.0","0.0","68.0","1399.0","1867.0"
"2011-01-23","3080.0","251.0","1622.0","569.0","1333.0","6125.0","0.0","86.0","1491.0","1991.0"
"2011-01-24","3964.0","271.0","2143.0","773.0","1727.0","7004.0","0.0","124.0","1918.0","2609.0"
"2011-01-25","3907.0","360.0","1834.0","761.0","1587.0","6655.0","0.0","110.0","1867.0","2525.0"
"2011-01-26","4139.0","328.0","2046.0","687.0","1689.0","6673.0","0.0","135.0","1991.0","2612.0"
"2011-01-27","3437.0","316.0","1726.0","625.0","1595.0","5709.0","0.0","137.0","1693.0","2233.0"
"2011-01-28","3353.0","276.0","1673.0","608.0","1531.0","5105.0","0.0","107.0","1618.0","2068.0"
"2011-01-29","2421.0","236.0","1283.0","498.0","1181.0","4413.0","0.0","47.0","1210.0","1605.0"
"2011-01-30","4483.0","237.0","1448.0","687.0","1341.0","4967.0","0.0","81.0","1392.0","1699.0"
"2011-01-31","3913.0","280.0","1860.0","760.0","1807.0","6045.0","0.0","115.0","1881.0","2415.0"
"2011-02-01","3568.0","314.0","1797.0","666.0","1694.0","6050.0","0.0","105.0","1765.0","2253.0"
"2011-02-02","3302.0","311.0","1651.0","649.0","1539.0","5672.0","0.0","97.0","1700.0","2101.0"
"2011-02-03","3682.0","301.0","1856.0","648.0","1518.0","5469.0","0.0","106.0","1599.0","2211.0"
"2011-02-04","3179.0","268.0","1828.0","584.0","1413.0","4959.0","0.0","103.0","1616.0","1898.0"
"2011-02-05","2452.0","195.0","1422.0","481.0","1160.0","4191.0","0.0","79.0","1179.0","1470.0"
"2011-02-06","3052.0","220.0","1315.0","597.0","1314.0","4935.0","0.0","58.0","1258.0","1720.0"
"2011-02-07","3775.0","334.0","1604.0","691.0","1849.0","6030.0","0.0","92.0","1771.0","2159.0"
"2011-02-08","3478.0","358.0","1772.0","700.0","1594.0","5834.0","0.0","120.0","1872.0","2255.0"
"2011-02-09","3674.0","334.0","1563.0","664.0","1568.0","5838.0","0.0","125.0","1658.0","2242.0"
"2011-02-10","3793.0","325.0","1762.0","747.0","1606.0","5526.0","0.0","110.0","1787.0","2163.0"
"2011-02-11","2985.0","281.0","1499.0","559.0","1476.0","4915.0","0.0","104.0","1538.0","1843.0"
"2011-02-12","2409.0","198.0","1179.0","455.0","1284.0","4708.0","0.0","135.0","1159.0","1525.0"
"2011-02-13","2648.0","233.0","1315.0","502.0","1383.0","4779.0","0.0","71.0","1143.0","1768.0"
"2011-02-14","3638.0","315.0","1696.0","737.0","1806.0","5919.0","0.0","136.0","1850.0","2306.0"
"2011-02-15","3568.0","347.0","1789.0","692.0","1804.0","5792.0","0.0","110.0","1805.0","2263.0"
"2011-02-16","3468.0","340.0","1781.0","652.0","1800.0","6013.0","0.0","110.0","1935.0","2395.0"
"2011-02-17","3274.0","338.0","1614.0","649.0","1831.0","5600.0","0.0","100.0","1741.0","2338.0"
"2011-02-18","2869.0","317.0","1850.0","583.0","1513.0","4806.0","0.0","88.0","1557.0","1984.0"
"2011-02-19","2295.0","190.0","1228.0","495.0","1200.0","3954.0","0.0","62.0","1129.0","1521.0"
"2011-02-20","2593.0","240.0","1238.0","578.0","1475.0","4852.0","0.0","80.0","1315.0","1796.0"
"2011-02-21","3435.0","306.0","1672.0","681.0","1814.0","5857.0","0.0","107.0","1822.0","2294.0"
"2011-02-22","3749.0","307.0","1692.0","731.0","1717.0","5607.0","0.0","150.0","1915.0","2373.0"
"2011-02-23","3541.0","295.0","1601.0","644.0","1754.0","5388.0","0.0","121.0","1804.0","2290.0"
"2011-02-24","3422.0","290.0","1749.0","757.0","1644.0","5197.0","0.0","110.0","1938.0","2344.0"
"2011-02-25","3001.0","271.0","1470.0","579.0","1577.0","4593.0","0.0","105.0","1576.0","1906.0"
"2011-02-26","3124.0","197.0","1190.0","605.0","1279.0","3837.0","0.0","68.0","1275.0","1598.0"
"2011-02-27","3047.0","214.0","1363.0","665.0","1586.0","4456.0","0.0","69.0","1442.0","1817.0"
"2011-02-28","3977.0","361.0","1918.0","857.0","2024.0","5489.0","0.0","118.0","1916.0","2391.0"
"2011-03-01","3440.0","337.0","1857.0","762.0","1958.0","5171.0","0.0","124.0","1850.0","2353.0"
"2011-03-02","3474.0","376.0","1884.0","721.0","1874.0","5344.0","0.0","111.0","1900.0","2708.0"
"2011-03-03","3601.0","326.0","1756.0","638.0","1686.0","4747.0","0.0","113.0","1842.0","2187.0"
"2011-03-04","2978.0","287.0","1510.0","608.0","1544.0","4399.0","0.0","89.0","1827.0","1863.0"
"2011-03-05","2375.0","219.0","1183.0","549.0","1374.0","3671.0","0.0","85.0","1216.0","1560.0"
"2011-03-06","2768.0","227.0","1375.0","606.0","1528.0","4090.0","0.0","83.0","1485.0","1791.0"
"2011-03-07","3719.0","293.0","1891.0","862.0","1926.0","5420.0","0.0","110.0","2038.0","2470.0"
"2011-03-08","3597.0","319.0","1800.0","792.0","1922.0","5076.0","0.0","113.0","1973.0","2312.0"
"2011-03-09","3536.0","323.0","1913.0","719.0","1792.0","4927.0","0.0","101.0","1931.0","2450.0"
"2011-03-10","3715.0","302.0","1596.0","709.0","1791.0","4973.0","0.0","118.0","1983.0","2123.0"
"2011-03-11","2957.0","271.0","1489.0","574.0","1474.0","4195.0","0.0","101.0","1574.0","1831.0"
"2011-03-12","2271.0","188.0","1199.0","524.0","1185.0","3658.0","0.0","53.0","1086.0","1392.0"
"2011-03-13","2681.0","223.0","2088.0","624.0","1456.0","4112.0","0.0","62.0","1200.0","1663.0"
"2011-03-14","3320.0","276.0","1873.0","736.0","1852.0","4807.0","0.0","124.0","1796.0","2133.0"
"2011-03-15","3392.0","386.0","1647.0","695.0","1724.0","4913.0","0.0","98.0","1857.0","2121.0"
"2011-03-16","3293.0","292.0","1595.0","666.0","1793.0","4768.0","0.0","134.0","1881.0","2144.0"
"2011-03-17","3156.0","278.0","1602.0","669.0","1580.0","4403.0","0.0","118.0","1682.0","2077.0"
"2011-03-18","2805.0","267.0","1452.0","564.0","1452.0","3909.0","0.0","95.0","1578.0","1750.0"
"2011-03-19","2236.0","219.0","1217.0","542.0","1321.0","3295.0","0.0","69.0","1125.0","1480.0"
"2011-03-20","2358.0","215.0","1198.0","555.0","1380.0","3672.0","0.0","65.0","1182.0","1424.0"
"2011-03-21","3345.0","301.0","1584.0","647.0","1906.0","4881.0","0.0","113.0","1850.0","2200.0"
"2011-03-22","3481.0","329.0","1645.0","742.0","1927.0","4537.0","0.0","101.0","1776.0","2179.0"
"2011-03-23","3572.0","313.0","1929.0","616.0","1724.0","4718.0","0.0","129.0","1932.0","2245.0"
"2011-03-24","3359.0","323.0","1815.0","617.0","1679.0","4575.0","0.0","119.0","1822.0","2258.0"
"2011-03-25","3051.0","261.0","1633.0","582.0","1458.0","3736.0","0.0","101.0","1573.0","1814.0"
"2011-03-26","2572.0","198.0","1145.0","510.0","1182.0","3189.0","0.0","59.0","1208.0","1439.0"
"2011-03-27","2649.0","218.0","1268.0","546.0","1530.0","3375.0","0.0","80.0","1348.0","1560.0"
"2011-03-28","3573.0","319.0","1749.0","747.0","1978.0","4601.0","0.0","142.0","1955.0","2386.0"
"2011-03-29","3576.0","328.0","1907.0","691.0","1960.0","4508.0","0.0","126.0","1966.0","2273.0"
"2011-03-30","3376.0","298.0","1832.0","651.0","1910.0","4592.0","0.0","100.0","2068.0","2165.0"
"2011-03-31","3219.0","345.0","1740.0","718.0","1815.0","4244.0","0.0","105.0","1856.0","2178.0"
"2011-04-01","2764.0","272.0","2566.0","553.0","1470.0","3509.0","0.0","86.0","1589.0","1700.0"
"2011-04-02","1990.0","165.0","2434.0","444.0","1270.0","2952.0","0.0","53.0","1119.0","1349.0"
"2011-04-03","2603.0","191.0","2679.0","577.0","1482.0","3688.0","0.0","43.0","1405.0","1669.0"
"2011-04-04","3209.0","303.0","2370.0","701.0","1881.0","4482.0","0.0","103.0","1842.0","2146.0"
"2011-04-05","4032.0","314.0","2397.0","638.0","1839.0","4343.0","0.0","126.0","1848.0","2218.0"
"2011-04-06","3601.0","334.0","2178.0","620.0","1744.0","4245.0","0.0","107.0","1847.0","2041.0"
"2011-04-07","3354.0","306.0","2015.0","728.0","1663.0","4027.0","0.0","95.0","1703.0","1988.0"
"2011-04-08","2997.0","273.0","1847.0","615.0","1522.0","3608.0","0.0","86.0","1648.0","1805.0"
"2011-04-09","2510.0","183.0","1470.0","475.0","1187.0","2961.0","0.0","57.0","1148.0","1269.0"
